timestamp,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_quote_volume,btc_trades,btc_volatility,eth_open,eth_high,eth_low,eth_close,eth_volume,eth_quote_volume,eth_trades,eth_volatility,sol_open,sol_high,sol_low,sol_close,sol_volume,sol_quote_volume,sol_trades,sol_volatility,xrp_open,xrp_high,xrp_low,xrp_close,xrp_volume,xrp_quote_volume,xrp_trades,xrp_volatility,btc_taker_buy_volume,btc_taker_sell_volume,btc_taker_buy_sell_ratio,btc_funding_rate,btc_open_interest,btc_open_interest_value,btc_long_account,btc_short_account,btc_long_short_ratio,btc_return,btc_return_prev,btc_volatility_6h,btc_ma_6h,btc_momentum_6h,btc_volatility_1d,btc_ma_1d,btc_momentum_1d,btc_volatility_7d,btc_ma_7d,btc_momentum_7d,eth_return,eth_return_prev,eth_volatility_6h,eth_ma_6h,eth_momentum_6h,eth_volatility_1d,eth_ma_1d,eth_momentum_1d,eth_volatility_7d,eth_ma_7d,eth_momentum_7d,sol_return,sol_return_prev,sol_volatility_6h,sol_ma_6h,sol_momentum_6h,sol_volatility_1d,sol_ma_1d,sol_momentum_1d,sol_volatility_7d,sol_ma_7d,sol_momentum_7d,xrp_return,xrp_return_prev,xrp_volatility_6h,xrp_ma_6h,xrp_momentum_6h,xrp_volatility_1d,xrp_ma_1d,xrp_momentum_1d,xrp_volatility_7d,xrp_ma_7d,xrp_momentum_7d,positive_sentiment,negative_sentiment,sentiment_ratio,positive_count,negative_count,count_ratio,total_articles,target
7/25/2023 0:00,10.28059571,10.2822664,10.28059571,10.28111887,5.993018789,16.27433145,9.496120637,0.000142668,7.521723962,7.523519129,7.521523698,7.522940918,8.061707505,15.58448056,8.662677858,0.000179902,3.153590358,3.156148995,3.150168627,3.151453149,10.73059575,13.88366501,7.475905969,0.00071548,-0.351545266,-0.348281695,-0.355390055,-0.353679435,15.9028791,15.55158566,8.711772646,0.000578996,8.051770095,7.836856406,1.239754888,0.0001,11.61757545,21.89737389,0.675,0.325,2.0769,0.000522818,-0.000198874,0.001153028,10.28018819,0.004698354,0.004543896,10.28891736,-0.030621568,0.002947476,10.30415847,-0.032423243,0.001216956,-0.000930429,0.001638001,7.522677701,0.003628196,0.003695106,7.527181175,-0.020719006,0.00301225,7.543850678,-0.032545678,-0.001710133,-0.005112921,0.005371675,3.152518137,0.006439172,0.010978647,3.169884838,-0.057776299,0.008590031,3.234925344,-0.136948739,-0.002276285,-0.003546355,0.005892946,-0.350555143,0.001282691,0.009034383,-0.342151875,-0.050409839,0.008826159,-0.26798359,-0.049054642,0,0,0.5,0,0,0.5,0,-0.00218359
7/25/2023 1:00,10.28111887,10.28135328,10.27835427,10.27893528,6.65748427,16.93765062,9.945780465,0.000240542,7.522940918,7.524356132,7.521859252,7.522784149,8.451696601,15.97480515,8.936692688,0.000249002,3.151025158,3.154443965,3.14458322,3.148453361,11.22597659,14.37563792,7.992268643,0.000897156,-0.353821875,-0.352540645,-0.365139237,-0.360826406,16.56883255,16.21021792,9.337061125,0.000998473,8.991345453,8.842296185,1.160730175,4.34E-05,11.61711461,21.89808956,0.6758,0.3242,2.0845,-0.00218359,0.000522818,0.001150876,10.28012294,-0.000391503,0.00454118,10.28765274,-0.030350992,0.002950004,10.30394656,-0.03560209,-0.000156769,0.001216956,0.000823948,7.522673196,-2.70E-05,0.003695713,7.526371178,-0.019439919,0.003011994,7.543654152,-0.033016337,-0.002999788,-0.001710133,0.004571549,3.151875601,-0.00385522,0.010977976,3.167487345,-0.057539838,0.008587543,3.23407679,-0.142557062,-0.007146972,-0.002276285,0.004439544,-0.353093925,-0.015232695,0.009064442,-0.344595193,-0.058639648,0.00884117,-0.268325384,-0.057421374,0,0,0.5,0,0,0.5,0,-0.001060919
7/25/2023 2:00,10.27893562,10.27897444,10.27669286,10.27787436,6.706401901,16.98403996,9.957549511,0.000237453,7.522784149,7.522908485,7.520478429,7.522346147,8.502509289,16.02398791,9.034438167,0.000226885,3.148024084,3.148453361,3.141130476,3.147594623,11.48046043,14.62483494,8.083637203,0.000819506,-0.360826406,-0.358390701,-0.365139237,-0.360396145,16.38865135,16.02640867,9.186662245,0.000795193,8.151465105,8.249800687,0.906344701,4.34E-05,11.61591349,21.89724141,0.6818,0.3182,2.1427,-0.001060919,-0.00218359,0.001222477,10.27991675,-0.001237114,0.004523687,10.28647465,-0.028274038,0.002947418,10.3037189,-0.038247208,-0.000438002,-0.000156769,0.000840593,7.522629933,-0.00025958,0.00366114,7.525675919,-0.016686228,0.003007962,7.543444163,-0.03527818,-0.000858738,-0.002999788,0.004374816,3.151660962,-0.00128783,0.010854824,3.165478292,-0.048217262,0.008587291,3.233223124,-0.1434158,0.000430262,-0.007146972,0.004246807,-0.354592758,-0.008992995,0.009039638,-0.346749139,-0.051694705,0.008839873,-0.268675088,-0.058750365,0,0,0.5,0,0,0.5,0,0.001649489
7/25/2023 3:00,10.27787471,10.2809204,10.27739319,10.27952385,6.786833332,17.06580078,9.790822647,0.000213081,7.522346147,7.526415954,7.522205513,7.524561226,8.825440203,16.34956445,9.201198714,0.000246249,3.147594623,3.157851123,3.147164977,3.155296843,11.28704918,14.44094439,7.886081402,0.000691616,-0.360396145,-0.356817811,-0.365571544,-0.364851135,16.30085894,15.93968068,9.102977854,0.000714835,8.027332917,8.313797364,0.750913776,4.34E-05,11.61744377,21.89785635,0.6763,0.3237,2.0893,0.001649489,-0.001060919,0.001358838,10.27980722,-0.000657182,0.004520418,10.28552768,-0.022727406,0.002942016,10.30351996,-0.033420832,0.00221508,-0.000438002,0.001238833,7.522835132,0.001231195,0.003683839,7.525181695,-0.011861377,0.002998282,7.54327193,-0.028935111,0.00770222,-0.000858738,0.005434396,3.15237291,0.004271685,0.011029263,3.163790166,-0.040515042,0.008549223,3.232500086,-0.12147046,-0.00445499,0.000430262,0.004419537,-0.356502178,-0.011456519,0.009016354,-0.348838322,-0.05014039,0.008845546,-0.269048896,-0.062799649,0,0.745224655,0,0,1,0,1,-0.000652461
7/25/2023 4:00,10.27952385,10.28019201,10.27790393,10.27887139,6.555864786,16.83505139,9.729907676,0.00020794,7.52455583,7.525100746,7.522940918,7.52337866,8.403891786,15.92776991,8.969414651,0.000198218,3.15572301,3.157000421,3.149311361,3.151453149,11.39167538,14.54410303,7.606884531,0.000683412,-0.364851135,-0.361113351,-0.371933625,-0.361113351,16.31274071,15.94705544,9.172742342,0.000875341,8.000373305,8.085618269,0.918287309,4.34E-05,11.62377368,21.90283459,0.6724,0.3276,2.0525,-0.000652461,0.001649489,0.001321844,10.27948663,-0.001923538,0.004503177,10.2846706,-0.020569848,0.002940418,10.30332625,-0.032543571,-0.001182566,0.00221508,0.001325196,7.522955844,0.00072427,0.003627609,7.524788459,-0.00943766,0.002998381,7.543088041,-0.030893302,-0.003843695,0.00770222,0.00458567,3.151235734,-0.006823054,0.011033399,3.162078553,-0.041078701,0.008548588,3.23173846,-0.127953176,0.003737785,-0.00445499,0.003835389,-0.358711604,-0.013256555,0.009093204,-0.350663175,-0.043796473,0.008850889,-0.269392398,-0.057708318,0.955648065,0,1,1,0,1,1,-0.0007402
7/25/2023 5:00,10.27887139,10.27927699,10.2776185,10.27813119,6.228439463,16.50680606,9.537988072,0.000144913,7.523384063,7.524237375,7.521041819,7.521853841,8.235375331,15.75821593,8.991935575,0.000175995,3.151880956,3.152308581,3.142858338,3.145013976,11.47602898,14.62261705,7.934871566,0.000674886,-0.361113351,-0.35982275,-0.370773868,-0.368169323,16.31380617,15.94773977,8.97525075,0.000797949,9.798024254,9.494168477,1.355073608,4.34E-05,11.63031929,21.90892573,0.6711,0.3289,2.0404,-0.0007402,-0.000652461,0.001330321,10.27907582,-0.002464864,0.004442156,10.28367347,-0.023931122,0.002937875,10.30311938,-0.034753399,-0.001524819,-0.001182566,0.00143699,7.52297749,0.000129879,0.003605628,7.524259718,-0.012689775,0.002999428,7.542891117,-0.033083211,-0.006439172,-0.003843695,0.004840523,3.149877517,-0.008149305,0.011068204,3.160098642,-0.047517873,0.008559764,3.230945233,-0.133262192,-0.007055973,0.003737785,0.004317401,-0.361505966,-0.016766173,0.009039693,-0.35298184,-0.055647961,0.008863581,-0.26979159,-0.067064231,0,0,0.5,0,0,0.5,0,0.001335674
7/25/2023 6:00,10.27813119,10.28011928,10.27813119,10.27946686,6.513572441,16.79264363,9.57031985,0.000151358,7.521853841,7.524857998,7.52184843,7.523740598,8.2696075,15.79314466,8.992184362,0.00017992,3.145444547,3.151025158,3.144152279,3.148882453,10.67725158,13.82538759,7.502186487,0.000668197,-0.368169323,-0.361543921,-0.369181396,-0.365283318,16.06177828,15.69581658,8.918114659,0.00067455,9.168417146,9.292274398,0.883505951,4.34E-05,11.6168558,21.90039222,0.6679,0.3321,2.0111,0.001335674,-0.0007402,0.001477647,10.27880049,-0.001652007,0.004461485,10.28272371,-0.022794126,0.002936204,10.30293352,-0.031224952,0.001886757,-0.001524819,0.001568427,7.52311077,0.00079968,0.003638648,7.523814713,-0.01068012,0.002995751,7.542723307,-0.028192181,0.003868477,-0.006439172,0.005275623,3.149449067,-0.002570696,0.011062813,3.158109152,-0.047747763,0.008564129,3.230197511,-0.125617276,0.002886005,-0.007055973,0.004914395,-0.363439946,-0.011603884,0.009092319,-0.355174559,-0.05262526,0.008855887,-0.270205691,-0.069569074,0,0,0.5,0,0,0.5,0,0.000560465
7/25/2023 7:00,10.27946721,10.28012991,10.27904313,10.28002733,6.722111478,17.00173645,9.799015531,0.000191195,7.523740598,7.524733904,7.522940918,7.524275163,8.306087592,15.83002911,9.074520649,0.000243479,3.148882453,3.150168627,3.137665769,3.142858338,11.26481481,14.4082067,8.066207568,0.000945102,-0.365427421,-0.364851135,-0.37775267,-0.373675786,16.68440465,16.31228385,9.536184906,0.000925815,8.279510203,8.078309243,1.222870495,4.34E-05,11.61879748,21.89967297,0.6628,0.3372,1.9656,0.000560465,0.001335674,0.001159254,10.2789825,0.001092048,0.004471996,10.28182733,-0.021513265,0.002932918,10.30276361,-0.028545928,0.000534564,0.001886757,0.001568251,7.523359272,0.001491014,0.003641584,7.523435645,-0.00909764,0.002988514,7.542576144,-0.02472329,-0.006024115,0.003868477,0.005698004,3.148516564,-0.005595022,0.011093287,3.155971032,-0.051314874,0.008499918,3.229504705,-0.116391381,-0.008392467,0.002886005,0.005196819,-0.36558151,-0.012849379,0.009026237,-0.357287555,-0.050711899,0.008866066,-0.270632831,-0.071759553,0,0,0.5,0,0,0.5,0,-7.58315E-05
7/25/2023 8:00,10.28002733,10.28073493,10.27930515,10.2799515,6.609899577,16.88998091,9.84331283,0.000163808,7.524269764,7.524561226,7.52240564,7.523335435,8.25544095,15.77905299,9.039314775,0.000195235,3.143289838,3.145874932,3.133753571,3.139399623,11.74565714,14.88526268,8.350666241,0.000767662,-0.373675786,-0.370339306,-0.394080163,-0.385368406,17.28099693,16.89898928,10.00310662,0.000996372,8.530622809,8.469386653,1.063149953,4.34E-05,11.61908662,21.90082288,0.6662,0.3338,1.9958,-7.58E-05,0.000560465,0.001007892,10.27932869,0.002077135,0.004442738,10.28085852,-0.023251332,0.002932656,10.30259731,-0.027938266,-0.000939728,0.000534564,0.001624543,7.523524154,0.000989288,0.00357136,7.522893013,-0.01302317,0.002989086,7.542422918,-0.02574201,-0.003458715,-0.006024115,0.005789402,3.14715073,-0.008194999,0.010892624,3.15336547,-0.062533481,0.008454296,3.228864941,-0.107480398,-0.011692621,-0.008392467,0.006247383,-0.369743553,-0.024972262,0.00922069,-0.359887744,-0.06240452,0.008905116,-0.271145649,-0.086153418,0,0,0.5,0,0,0.5,0,0.001678956
7/25/2023 9:00,10.2799515,10.28185549,10.27938653,10.28163045,6.629106179,16.90959747,9.876321884,0.000196492,7.523335435,7.525639975,7.522605727,7.525494412,8.41810704,15.94241798,9.151651376,0.000210979,3.139399623,3.144152279,3.136797714,3.143721151,11.36548128,14.50572531,8.146419323,0.00088229,-0.385368406,-0.374693449,-0.388755495,-0.375129908,16.59370976,16.21191972,9.365033762,0.000908345,8.282915131,8.22968977,1.054667299,0.0001,11.61007747,21.89285165,0.6644,0.3356,1.9797,0.001678956,-7.58E-05,0.001015555,10.27967979,0.002106602,0.004463321,10.28006036,-0.019155955,0.002932202,10.30243031,-0.02805494,0.002158977,-0.000939728,0.001610483,7.523679685,0.000933186,0.003579521,7.522555609,-0.008097689,0.002992698,7.542275619,-0.024746133,0.004321528,-0.003458715,0.004812433,3.145221448,-0.011575692,0.010977872,3.151109832,-0.054135306,0.008459112,3.228274097,-0.099261749,0.010238498,-0.011692621,0.008561024,-0.371456682,-0.010278773,0.00943763,-0.361644889,-0.042171491,0.008934698,-0.271625558,-0.080624611,0,0,0.5,0,0,0.5,0,-0.000826611
7/25/2023 10:00,10.28163045,10.28472827,10.28063892,10.28080384,7.075541017,17.35777629,10.25941222,0.000372981,7.525499803,7.530050719,7.524561226,7.526566769,9.243169665,16.77022984,9.596146842,0.000381358,3.144152279,3.152736022,3.142426653,3.146735147,11.49338121,14.64151761,8.326758815,0.000720791,-0.375275437,-0.365139237,-0.376877651,-0.370484139,16.59743445,16.22746245,9.505618521,0.00083654,8.86933797,8.686837902,1.200214232,0.0001,11.60017886,21.88322892,0.6641,0.3359,1.9771,-0.000826611,0.001678956,0.001051815,10.28000186,0.001932452,0.001971278,10.28004508,-0.000366782,0.00292854,10.30227131,-0.026712456,0.001072357,0.002158977,0.001494717,7.524211036,0.003188109,0.001845366,7.522877758,0.007731565,0.00299161,7.542145045,-0.021936522,0.003013996,0.004321528,0.005074063,3.144435115,-0.004718001,0.006134912,3.150859796,-0.006000875,0.008453663,3.22773616,-0.090373446,0.004645769,0.010238498,0.008683794,-0.37301848,-0.009370789,0.006699699,-0.361819542,-0.004191666,0.008935241,-0.272045763,-0.070594524,0.913769245,0,1,1,0,1,1,-7.95443E-05
7/25/2023 11:00,10.28080418,10.28188871,10.28013575,10.2807243,6.566504947,16.84760768,9.828764006,0.000170707,7.526566769,7.526884483,7.525219401,7.525224795,8.443834855,15.96989884,9.222762892,0.000196615,3.146305132,3.148024084,3.142858338,3.143721151,10.71817625,13.86355403,7.686621335,0.00064949,-0.370484139,-0.369181396,-0.373821103,-0.370339306,16.22766442,15.85601434,8.983690681,0.000608155,7.889966327,8.157500269,0.765264355,0.0001,11.59118773,21.87509947,0.6626,0.3374,1.9638,-7.95E-05,-0.000826611,0.000947808,10.28043405,0.002593108,0.001658228,10.27981851,-0.005437617,0.002926853,10.30210514,-0.027916649,-0.001341975,0.001072357,0.001445465,7.524772862,0.003370954,0.001517787,7.522917326,0.000949632,0.002983775,7.541989227,-0.026177499,-0.003013996,0.003013996,0.004467285,3.144219644,-0.001292825,0.005127465,3.149830499,-0.02470313,0.008452811,3.227166271,-0.095741307,0.000144833,0.004645769,0.008259856,-0.373380144,-0.002169983,0.006434266,-0.362347203,-0.012663862,0.008869446,-0.272545702,-0.083989679,0,0,0.5,0,0,0.5,0,-0.00125915
